"subject","study","term","pool","mode","condition","pretty_condition","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.72018333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",26.056
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.96706666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",14.701
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.4295,"Which shift(s) begin when C ends?","meets","3","FALSE","U",27.529
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.71618333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",16.877
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.20221666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",29.058
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.54001666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",133.274
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.43673333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",53.385
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",6.89733333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","I,J",27.522
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.60165,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",42.061
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.78321666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",10.775
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",7.96601666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.862
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",8.11086666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",8.57
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.45103333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","H,N",80.304
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.57143333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",6.819
"D33FX","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",9.84101666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",16.062
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",19.51925,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",17.517
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",19.6803,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",9.568
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",19.7771166666667,"Which shift(s) begin when C ends?","meets","3","FALSE","A",5.706
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",19.91835,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",8.38
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",19.9801,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","I",3.609
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",20.1123333333333,"Which shift(s) are six hours long?","duration","6","FALSE","K",3.513
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",20.1610666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","G",2.815
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",20.1962666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","F",2.012
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",20.2259166666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","H",1.687
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",20.2525,"Which shift(s) end at the same time as F?","ends","10","FALSE","A",1.488
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",20.2754333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","Z",1.279
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",20.3096,"Which shift(s) start at the same time as F?","starts","12","FALSE","F",1.949
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",20.3379333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","J",1.607
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",20.3638166666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",1.463
"L9124","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",20.3912666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","F",1.562
"VL4EY","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.4679,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",8.331
"VL4EY","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.683616666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",12.832
"VL4EY","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",0.900033333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","A",12.887
"VL4EY","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",1.12226666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","E",13.235
"VL4EY","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",2.2772,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",69.255
"VL4EY","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.5175,"Which shift(s) are six hours long?","duration","6","FALSE","E",72.047
"VL4EY","SGC4B","winter22","sona","asynch","11111","Orth-Full","item_test","1","1","1","1","1",600,600,"triangular",3.56335,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","N",2.476
